id,created_at,text,media_url
777489979241033729,2016-09-18 12:50:30,Congrats to freshman Marc Sable who earned his first #collegetennis singles win yesterday at the UConn Invite #GoBU https://t.co/kiHdTjaDG9,http://pbs.twimg.com/media/CsozAfSWcAA4Wf1.jpg
776943612185677824,2016-09-17 00:39:26,Happy birthday to our head coach Dejan Stankovic! Celebrating on the road at UConn! https://t.co/DF0O8Uauo3,http://pbs.twimg.com/ext_tw_video_thumb/776943281775271940/pu/img/j2a5PTk8qRTLZgfL.jpg
776862562994515968,2016-09-16 19:17:23,"Breaking in the new uniforms at our first event of the fall, the UConn Invitational #GoBU https://t.co/KZPYwW3A6q",http://pbs.twimg.com/media/Csf4XqpXEAAot9w.jpg
775396813603999744,2016-09-12 18:13:01,Great time this weekend at Project Adventure bonding as a team while some players conquered their fear of heights! https://t.co/F3y4ykzaJH,http://pbs.twimg.com/media/CsLDSIuXEAEHIli.jpg
772913804682391552,2016-09-05 21:46:25,RT @BUWOSOC: It's finally here! Terrier Tailgate is tonight at 6 PM--SEE YOU THERE! https://t.co/amvUzRpG8v,http://pbs.twimg.com/media/CrnIz-GXgAAPZvT.jpg
772913790639800320,2016-09-05 21:46:22,RT @BUAthletics: Proud of #WhoWeAre! Excited for what should be a fantastic 2016-17 school year. #GoBU https://t.co/3VbjDDUjv8,http://pbs.twimg.com/media/Crnhsr6WAAETuzY.jpg
766987022435250180,2016-08-20 13:15:30,Thank you to BU Tennis alum Ben Sturner (COM '99) for hosting a fantastic alumni event in NYC on Thursday! https://t.co/u5hf4CjlMK,http://pbs.twimg.com/media/CqTioMQXYAEQXfp.jpg
765613737252315136,2016-08-16 18:18:34,We're excited to announce seniors Mario Sandoval and Jake De Vries as our captains for the 2016-17 season! #GoBU https://t.co/SWixTrkSqv,http://pbs.twimg.com/media/CqABnxHVIAAoEZ7.jpg
754412155659747328,2016-07-16 20:27:28,"Coach Stankovic and Frieder are on the recruiting trail at the Clay Court Championships in Delray Beach, Florida! https://t.co/LbALVcsNTZ",http://pbs.twimg.com/media/Cng12jKWIAIfqSL.jpg
749240256445181952,2016-07-02 13:56:12,"Congrats to these 5 Terriers on earning Patriot League Academic Honor Roll distinction!
https://t.co/A0Kpvle8k9 https://t.co/LvbTTdCDTE",http://pbs.twimg.com/media/CmXWB-WWIAAzBZ_.jpg
747501977689534465,2016-06-27 18:48:54,Your giving is what drives this team. Please consider making a gift prior to June 30 at https://t.co/9Bp3pL6ZPV. https://t.co/JRGfNMICSl,http://pbs.twimg.com/media/Cl-pD0sWIAAQ9aQ.jpg
745300867088277504,2016-06-21 17:02:28,RT @SAACBU: Welcoming the 2016-2017 Terrier SAAC Executive Board! 🐾 https://t.co/CF4jxSfxLz,http://pbs.twimg.com/media/ClfT2TJVYAAYMxt.jpg
744940458703523840,2016-06-20 17:10:20,Congrats to the guys on achieving our program's highest Team GPA since 2003-04! #ProudToBU https://t.co/szo9L7s50V,http://pbs.twimg.com/media/ClaPZNVWgAAN8-8.jpg
731873219456712708,2016-05-15 15:45:47,RT @BUGameDay: SB: @BostonUSoftball is the 2016 @PatriotLeague champs!!!! #ProudToBU https://t.co/QO7H3UrwRo,http://pbs.twimg.com/ext_tw_video_thumb/731871974289489920/pu/img/whary-RxI-u8Dff6.jpg
730166367605919744,2016-05-10 22:43:22,"Congratulations, Jay on being named first team All-Patriot League! https://t.co/EXjsilii45",http://pbs.twimg.com/media/CiISbRJWsAAvdPU.jpg
727329574598615040,2016-05-03 02:50:58,"Josh, Jay, and Steffi represented men's tennis at the @BUAthletics Student-Athlete Awards Reception tonight! https://t.co/x6SL2kWJ02",http://pbs.twimg.com/media/Chf-YrcWYAA7AMi.jpg
726229728122777600,2016-04-30 02:00:34,"Strong play from these guys tonight. Sauce and Lucas stepped up their dubs late in the season, they were big for us https://t.co/ls3oDWWCYW",http://pbs.twimg.com/media/ChQWFGMWIAAEv33.jpg
726224116064346116,2016-04-30 01:38:16,"Can't thank these seniors enough for their dedication to BU Tennis. Josh and Steffi, we'll miss you #ProudToBU https://t.co/kqoPw7reoB",http://pbs.twimg.com/media/ChQQ-fpWMAEbu6Z.jpg
726223771888173057,2016-04-30 01:36:54,"Heartbreaking way to end our season. Great wins by Sauce, Lucas, and Jake. A memorable season for our guys #GoBU https://t.co/rYmUWKrccD",http://pbs.twimg.com/media/ChQQqsvWkAAwbuC.jpg
726082032573550593,2016-04-29 16:13:41,"Our first round match against Bucknell is now set for 3 p.m. indoors due to rain #GoBU 
https://t.co/TRHPdr2JNd https://t.co/atuTbex8FD",http://pbs.twimg.com/media/ChOPv-TWkAADfnN.jpg
726026679274098689,2016-04-29 12:33:43,Thanks to @butoday for the preview of the 2016 PL Tournament! #GoBU https://t.co/mZ5tehZ6xm https://t.co/zp5d30ximu,http://pbs.twimg.com/media/ChNdaSTWYAAyyO0.jpg
725766059727446016,2016-04-28 19:18:07,It's tournament time! Follow the action as we begin our quest for the Patriot League title tomorrow at 2 vs Bucknell https://t.co/RXNSiCD2ix,http://pbs.twimg.com/media/ChJwYOqWYAABK4F.jpg
724384637208911872,2016-04-24 23:48:50,RT @buwoten: 'Nuff said. #ProudToBU #BleedScarlet https://t.co/ThR3nA1nLI https://t.co/SCXUH2rC83,http://pbs.twimg.com/media/Cg2Bq_TWwAAZ-gL.jpg
721724515999465472,2016-04-17 15:38:28,Getting warmed up for our regular season finale against Army West Point. Live updates @BUGameDay #GoBU https://t.co/ZTJabt1e9g,http://pbs.twimg.com/ext_tw_video_thumb/721724468184412161/pu/img/qvKT84Ux29IYP9bX.jpg
721510451734003712,2016-04-17 01:27:51,Big win today over Lehigh! Quick turnaround before we face Army with a chance to clinch the PL regular season title https://t.co/xAjT1TrUqW,http://pbs.twimg.com/media/CgNR7Y7W8AAKiEx.jpg
718088169829351424,2016-04-07 14:48:55,The amount of support we received yesterday on #BUGivingDay blew us away... Thank you all so much! #ProudToBU https://t.co/vu8m2e6NeH,http://pbs.twimg.com/media/CfcpYVGUAAACs2P.jpg
717896751206830082,2016-04-07 02:08:18,ONLY 2 HOURS LEFT OF #BUGivingDay! Help us get back into the top 4! Tell everyone you know! https://t.co/STnxdy9HwT,http://pbs.twimg.com/media/CfZ7SHlW8AEVgN3.jpg
717844089337737217,2016-04-06 22:39:02,We have reached our goal of $10k and we still have 5 hours left of #BUGivingDay! Our captain has a reminder for you! https://t.co/4vgDhetWVR,http://pbs.twimg.com/ext_tw_video_thumb/717844015731728384/pu/img/mv6gcjgzqxgYpf1T.jpg
717813481752432640,2016-04-06 20:37:25,"No, YOU donated! We just hit 100 donors! Thank you for your support so far! 8 hours left to donate! #BUGivingDay 🎾🐾 https://t.co/ZR39GwNvew",http://pbs.twimg.com/media/CfYvjlLUMAAshHU.jpg
717774981069979648,2016-04-06 18:04:25,We are in 4th place in the #BUGivingDay Athletics Challenge! https://t.co/TCeS839Pos! Every donor counts! #GoBU https://t.co/RUF3BVEv5i,http://pbs.twimg.com/media/CfYMiSpXIAA_KXT.jpg
717726343643930624,2016-04-06 14:51:09,We've already beaten our fundraising total from 2015! Help us hit our $10k goal! #BUGivingDay #GoBU https://t.co/wohvB0QqlM,http://pbs.twimg.com/media/CfXgTTPW8AAI_UI.jpg
717562999599403008,2016-04-06 04:02:05,"#BUGivingDay is here! https://t.co/QcqRmFEtC2 
Your donation goes straight to these good looking guys! #GoBU 🐾🎾 https://t.co/axkaT30dqI",http://pbs.twimg.com/media/CfVLubLUMAA8P7e.jpg
717396119169400832,2016-04-05 16:58:58,"🐾 #BUGivingDay
🎾 $10k Matching Donor
✔️ Athletics Challenge
✅ Your Gift
🕛 Midnight+All Day
📍 https://t.co/tjhVm2mwqD https://t.co/7woyRfE6Fs",http://pbs.twimg.com/media/CfSz9DVUMAE3A_X.jpg
716436563287281664,2016-04-03 01:26:02,4 days til #BUGivingDay! Save the date for April 6 at https://t.co/erheF0CS1I #GoBU https://t.co/pG0J8X7Vk8,http://pbs.twimg.com/media/CfFLQC8VAAA8LSK.jpg
714556875166060544,2016-03-28 20:56:49,"We picked up a tough win at Colgate yesterday to improve to 2-0 in the Patriot League! #GoBU
https://t.co/UBMdbfat1Q https://t.co/63UyrOAAW2",http://pbs.twimg.com/media/CeqdrlxWwAIKvys.jpg
714167681868541952,2016-03-27 19:10:18,BIG WIN AT COLGATE! 4-3 Stefan Lemire with the clinch 6-4 in the third! #GoBU! https://t.co/kWaJdXuEYc,http://pbs.twimg.com/media/Cek7sJmWwAAqHL8.jpg
714101298996580352,2016-03-27 14:46:31,"We've arrived at Colgate! Match time set for noon, live updates @BUGameDay #GoBU https://t.co/hA0Kcnczoe",http://pbs.twimg.com/media/Cej_U5SXEAEOZ0L.jpg
713384999450513410,2016-03-25 15:20:12,"Your donation to BU Men's Tennis can go a long way on #BUGivingDay!
Read about it here:
https://t.co/51QImnSuOX https://t.co/jgkTVaWuH5",http://pbs.twimg.com/media/CeZz3U3W4AADRc3.jpg
712616963885961216,2016-03-23 12:28:18,RT @buwoten: SENIOR DAY IS TOMORROW! 3pm vs. UConn!! #GoBU https://t.co/vHqhAu3f2k,http://pbs.twimg.com/media/CeOnwdKW4AA3eVl.jpg
711723104700071936,2016-03-21 01:16:25,"Stefan celebrated his and Josh's Senior Day with a monster singles win #ProudToBU 
https://t.co/gC174HXKCn https://t.co/sBUCVAe76V",http://pbs.twimg.com/media/CeCMYIGWEAEJcB9.jpg
711630325097570305,2016-03-20 19:07:45,Happy Senior Day to Big Steffi and the Aussie! #GoBU https://t.co/G2INU2rqBO,http://pbs.twimg.com/media/CeA4ABPWoAAbzfm.jpg
711544004920406016,2016-03-20 13:24:45,SENIOR DAY is here! 11 a.m. vs. Illinois State. Be here! https://t.co/QvZsvOwEH6,http://pbs.twimg.com/media/Cd_pe51WAAAQ00i.jpg
711342295099056129,2016-03-20 00:03:13,SENIOR DAY! Tomorrow at 11. Stefan Lemire and Josh Hurd will be honored for their years of dedication to BU Tennis https://t.co/9B69NpSgR4,http://pbs.twimg.com/media/Cd8yCs3UsAAAnT0.jpg
710987169083609093,2016-03-19 00:32:05,Great to pick up a #PL win and a point for #BU in the @TurnpikeTrophy standings! Last home game on Sun.! #GoBU https://t.co/7lKDjLeugM,http://pbs.twimg.com/media/Cd3vEAgUIAAfj0Q.jpg
710968444309676033,2016-03-18 23:17:40,Our #TurnpikeTrophy Doubles Team MVPs! Senior Day is Sunday! #GoBU https://t.co/dfefh3PYQg,http://pbs.twimg.com/media/Cd3eCEpWoAE7gP1.jpg
710960249272987652,2016-03-18 22:45:07,RT @TurnpikeTrophy: Next up: @TerrierLacrosse will host @HCrossWLAX on April 20! #TurnpikeTrophy https://t.co/3jvxmYEPdB,http://pbs.twimg.com/media/Cd3P4hyXIAA7u7d.jpg
710959954123997184,2016-03-18 22:43:56,RT @TurnpikeTrophy: Updated standings after today's men's tennis match. https://t.co/5lIMeviuLa,http://pbs.twimg.com/media/Cd3PixMWEAApte6.jpg
710952996138520577,2016-03-18 22:16:17,RT @TurnpikeTrophy: Congrats to @TerrierTennis senior Stefan Lemire on earning #TurnpikeTrophy MVP honors! https://t.co/w0t8Nl73aL,http://pbs.twimg.com/media/Cd3OlkuWwAAU9B-.jpg
710889633840762881,2016-03-18 18:04:31,Almost match time! Come get your Terrier Fan Zone points and watch us compete for the Turnpike Trophy! #GoBU https://t.co/Fs0SuM8gUt,http://pbs.twimg.com/media/Cd2WWZNXEAAEaQ2.jpg
710634565136683009,2016-03-18 01:10:57,We're excited to open up @PatriotLeague play tomorrow against @HCrossMTennis with the @TurnpikeTrophy on the line! https://t.co/W4817dqh19,http://pbs.twimg.com/media/CdyuXcJVIAA1ekw.jpg
709500790294056960,2016-03-14 22:05:44,Congrats to Satyajit on earning his 1st @PatriotLeague Player of the Week Award! #ProudToBU https://t.co/PS3qbfMkFe https://t.co/8VOBEAztPU,http://pbs.twimg.com/media/CdinNYOWwAEDSyX.jpg
709105063894056960,2016-03-13 19:53:16,Great week training in South Carolina highlighted by a 6-1 win over The Citadel and 3 singles wins from Jay &amp; Sauce! https://t.co/dI0pdENXyI,http://pbs.twimg.com/media/Cdc_Jp_W8AEFcfl.jpg
709052841906667520,2016-03-13 16:25:45,"Thanks to the Lawrence Barki (Questrom'93) $10k Challenge, any donation on April 6 #BUGivingDay will be matched! https://t.co/Kp0bdNGJqn",http://pbs.twimg.com/media/CdcPyLVUsAArXxT.jpg
708682983557996544,2016-03-12 15:56:04,Taking on South Carolina State at noon for the last match of our spring break trip! #GoBU https://t.co/WYFNDdLHLC,http://pbs.twimg.com/media/CdW_Y92W4AAcfwC.jpg
708304311789477889,2016-03-11 14:51:22,Match time at the College of Charleston. Let's go BU! https://t.co/sl9skM2QOz,http://pbs.twimg.com/media/CdRnAnlW4AAexPT.jpg
708151259182735360,2016-03-11 04:43:11,Big win for us over The Citadel tonight! Quick turnaround before we face College of Charleston at 11 a.m. #GoBU! https://t.co/gbh15kaxes,http://pbs.twimg.com/media/CdPbz88VAAAme1v.jpg
708118111136964608,2016-03-11 02:31:28,RT @buwoten: Great road win today to end our spring break trip! We next visit Brown on March 18! #GoBU https://t.co/X29oKecQTW,http://pbs.twimg.com/media/CdOpTRwWEAA0qll.jpg
708053653270237187,2016-03-10 22:15:20,Mario Sandoval getting warmed up for our match against The Citadel at 5:30 est. Updates on @BUGameDay https://t.co/U2RlNBW4BI,http://pbs.twimg.com/ext_tw_video_thumb/708053541345107969/pu/img/0iCpBmMBWKEwILUo.jpg
707221238872027136,2016-03-08 15:07:37,Great team dinner last night in Charleston! Hitting the road to take on Francis Marion at 2 pm! #GoBU https://t.co/U8R75CRDW8,http://pbs.twimg.com/media/CdCN9QUWEAETA52.jpg
706647416825581569,2016-03-07 01:07:27,"Next stop: Charleston, South Carolina #SBK16 #GoBU https://t.co/8XCaFVJS68",http://pbs.twimg.com/media/Cc6EEpqVAAA8oB_.jpg
705958696598294529,2016-03-05 03:30:44,RT @TerrierHockey: Huge night from Bobo… we’ll aim for a series win tomorrow at 7! #GoBU https://t.co/uLDBL73SNy,http://pbs.twimg.com/media/CcwRksXW8AEp0xD.jpg
705956341660184577,2016-03-05 03:21:22,RT @TerrierHockey: Carpenter’s second of the night lifts the Terriers to a 2-1 overtime victory in game one! #GoBU https://t.co/u2wSqEWUR7,http://pbs.twimg.com/media/CcwPajTXIAE3UcN.jpg
705566584287469568,2016-03-04 01:32:37,RT @TurnpikeTrophy: Next up: @TerrierTennis vs. @HCrossMTennis on March 18. #TurnpikeTrophy https://t.co/6M6weuHCAx,http://pbs.twimg.com/media/CcqlqjyWAAAJUkL.jpg
703585363789549568,2016-02-27 14:19:57,Battled from behind to a 4-3 win at MIT last night! Back at it at Quinnipiac next weekend! #GoBU https://t.co/gOBKzWD6fe,http://pbs.twimg.com/media/CcOjKBxXIAAMrBO.jpg
703401669569220608,2016-02-27 02:10:01,"Jeff Chan clinches the 4-3 win over MIT with a 6-3, 6-2 victory on Court 6! #GoBU #ProudToBU https://t.co/bBwhTx0jxo",http://pbs.twimg.com/ext_tw_video_thumb/703401596252778496/pu/img/5AvH8YE4_PsuYQfl.jpg
703376720439672832,2016-02-27 00:30:52,Jay pulls out the comeback win at Line 1 to even the match at 1! #GoBU https://t.co/S7p8XFlh5x,http://pbs.twimg.com/ext_tw_video_thumb/703376669428604928/pu/img/UOW--jrOu7GQHqaQ.jpg
703308428689719298,2016-02-26 19:59:30,We're taking on MIT at 5 pm at the DuPont Bubble in Cambridge! #FlashbackFriday to this pic from MIT last fall #GoBU https://t.co/P5MqLAe2G6,http://pbs.twimg.com/media/CcKnR4cW4AAyLco.jpg
700818508544868355,2016-02-19 23:05:27,"First sets for Johanna, Lauren, and Irene for @buwoten against Harvard! Let's go ladies! https://t.co/HGuDchbhDL",http://pbs.twimg.com/media/CbnOtmcWwAE0RCI.jpg
697961223590178816,2016-02-12 01:51:37,"Read about our thrilling 4-3 come-from-behind win over UConn last night! #GoBU 
https://t.co/R1vS5tadDL https://t.co/nzDV5ycYwH",http://pbs.twimg.com/media/Ca-oCAtWAAA3YMl.jpg
697505255060324352,2016-02-10 19:39:46,Getting set for a 4 p.m. tilt with UConn at the TTC. See you there! https://t.co/Ts7ljQcMPY,http://pbs.twimg.com/media/Ca4JU_VUcAAXAl_.jpg
697239082196455425,2016-02-10 02:02:05,Head over to the TTC after class tomorrow to catch us in action against UConn! 4 p.m. Free admission #GoBU! https://t.co/fEbtitqxme,http://pbs.twimg.com/media/Ca0XPdBUcAAC8JJ.jpg
696717817949896704,2016-02-08 15:30:46,"Big win for us yesterday over Fairfield. Back in action Wednesday vs.UConn at the TTC! #GoBU
https://t.co/0GGjgnDvU0 https://t.co/d9ewoh1uLw",http://pbs.twimg.com/media/Cas9KT5W4AIEQMF.jpg
696437347861274624,2016-02-07 20:56:17,Mario &amp; Lucas battled to victories before Jake clinched the match for our first win over Fairfield since '07! #GoBU https://t.co/7AJSfmDQl6,http://pbs.twimg.com/media/Cao-EwHWwAEn3VL.jpg
696311552757100544,2016-02-07 12:36:25,"GAMEDAY! Kick off your Super Bowl Sunday pregame with some BU Tennis! #GoBU 
https://t.co/64yiCACpgD https://t.co/Oq93jitndA",http://pbs.twimg.com/media/CanLqdrUUAA696J.jpg
695717295532990464,2016-02-05 21:15:03,Looking forward to hosting Fairfield on Sunday in our home opener! Come join the pre-Super Bowl entertainment! #GoBU https://t.co/ykClnqBm2z,http://pbs.twimg.com/media/CaevMBcXEAA5UFy.jpg
695631242281279488,2016-02-05 15:33:07,RT @BUAthletics: Another #SCtop10 No. 1 play! Sarah Hope's buzzer beater was the pick of the night! https://t.co/PvfTEfUob0,http://pbs.twimg.com/ext_tw_video_thumb/695618425624911872/pu/img/sY6R9hpkmIDrNutH.jpg
694922831994474496,2016-02-03 16:38:08,"The recap from our weekend split with Sacred Heart and #33 Harvard #GoBU 
https://t.co/PTjImSz7aE https://t.co/TOdynDfoy9",http://pbs.twimg.com/media/CaTcoWNWAAEu1Kt.jpg
694367255119974400,2016-02-02 03:50:28,RT @TerrierHockey: Doyle adds an empty-netter and we’re on to finals!! See you next Monday. #BUBeanpot https://t.co/TzyVh0EWGx,http://pbs.twimg.com/media/CaLhbZrWcAEaE70.jpg
694291312326107136,2016-02-01 22:48:42,"Congratulations to senior Will Kwok, who earned @PatriotLeague Player of the Week honors!
https://t.co/hHTSKMRKWa https://t.co/BgrzErsjyy",http://pbs.twimg.com/media/CaKeQ3sUkAA9lUa.jpg
694290718785937408,2016-02-01 22:46:21,RT @buwoten: Senior Johanna Hyoty was named Player of the Week by the @PatriotLeague!!! https://t.co/hov4DuvOOd https://t.co/uzlHgpBRjY,http://pbs.twimg.com/media/CaKa5IIUMAAsEgA.jpg
694164019024941057,2016-02-01 14:22:53,RT @BUAthletics: Here it is... the #SCtop10 No. 1 play from Sunday! #GoBU https://t.co/UCMg7GYpLO,http://pbs.twimg.com/ext_tw_video_thumb/694160920759681026/pu/img/b4Cf3vqt2vQ6Y8h5.jpg
694027506907766784,2016-02-01 05:20:26,RT @TerrierHockey: Guess what? It’s Beanpot Monday. #BUbeanpot https://t.co/Y2xcbptBjP https://t.co/RJME7NPBzt,http://pbs.twimg.com/media/CaGqcCAW0AACYH5.jpg
694010542328057856,2016-02-01 04:13:02,"Fought hard at #33 Harvard, but came up just short on a few courts. We hope to see you at our home opener on Sunday! https://t.co/5wT5rAPU4c",http://pbs.twimg.com/media/CaGe6HvWQAAVOAH.jpg
693949907800031234,2016-02-01 00:12:05,RT @buwoten: Great win today in a rematch of last year's @PatriotLeague Final! We next host Bryant on Friday. #GoBU https://t.co/mzY8vTWEMX,http://pbs.twimg.com/media/CaFgABUWQAAiGWR.jpg
693843883499847680,2016-01-31 17:10:47,Picked up our first W of the season yesterday at Sacred Heart! We take on #33 Harvard today at 2! #GoBU https://t.co/yXBH3o0PEA,http://pbs.twimg.com/media/CaEHU_uW0AA9fU4.jpg
691636846716178432,2016-01-25 15:00:48,Tough way to start our season last night at Brown. Congrats to Sauce on a HUGE comeback for his first college win! https://t.co/xWTLJMHbqx,http://pbs.twimg.com/media/CZkwDCbWYAEM50J.jpg
691286251119460353,2016-01-24 15:47:40,RT @buwoten: Come cheer on Kim McCallum and the rest of the seniors for their LAST first match today at 12pm! https://t.co/KFiw5WwOo6,http://pbs.twimg.com/media/CZfnbtdWAAASPtT.jpg
691066118694395904,2016-01-24 01:12:56,"Check out our season preview featuring Stefan Lemire, @jdogarhurd and @jjakedevriess! #GoBU https://t.co/MQfcmk1qUT https://t.co/vgMU2VZ9yk",http://pbs.twimg.com/media/CZco-C1WEAE8TS1.jpg
690550563105325056,2016-01-22 15:04:18,Join us at the TTC TOMORROW at 10 am as we open our season against Hartford! Admission is FREE! #GoBU https://t.co/2UVJb91WWU,http://pbs.twimg.com/media/CZVUEtfUAAA27IG.jpg
679835016948400128,2015-12-24 01:24:33,"In addition to Hartford, we will host Fairfield, UConn, Marist, Holy Cross, Illinois St., and Merrimack. We're ready https://t.co/BMwNhBAYgZ",http://pbs.twimg.com/media/CW9CUj3UkAE2fWM.jpg
669934954533507072,2015-11-26 17:45:14,"RT @BUAthletics: From all of us at BU Athletics, have a safe and happy #Thanksgiving! https://t.co/8zWQZvXGEE",http://pbs.twimg.com/media/CUwU1hJUEAUohgc.jpg
666317401370337288,2015-11-16 18:10:22,RT @BU_MensSoccer: We're going DANCING!!! First #NCAA berth since '08 and at-large since '07! #ProudToBU https://t.co/epgAzRygyX,http://pbs.twimg.com/media/CT87eNUVAAI3Nnj.jpg
665715708521807872,2015-11-15 02:19:27,What an unbelievable comeback on the road by @BUWOSOC! SO PROUD TO BU RIGHT NOW! #goBU! https://t.co/PBoTFgpqNS,http://pbs.twimg.com/media/CT0Y54_UcAEFEsV.jpg
662772029070966784,2015-11-06 23:22:20,RT @BUGameDay: WSOC: BU WINS! The Terriers will advance to the Patriot League championship on Sunday! #GoBU https://t.co/gmb05nNcUb,http://pbs.twimg.com/media/CTKfQaqWoAEz2rf.jpg
659540889254109184,2015-10-29 01:22:56,Shoutout and huge thanks to @DeanElmore for hosting us to a wonderful dinner at his home tonight #goBU https://t.co/e7S6DE6MB1,http://pbs.twimg.com/media/CSco7ilUwAAomOy.jpg
657546973785038848,2015-10-23 13:19:49,Will Kwok and Satyajit Simhadri warming up for their first round match against Columbia. Live on Court Y! #goBU https://t.co/DbUC2jTDmx,http://pbs.twimg.com/media/CSATfAtW0AA31lj.jpg
657242151777120256,2015-10-22 17:08:34,The typo has been corrected. Crisis averted @solworth https://t.co/3Mv4oCbofU,http://pbs.twimg.com/media/CR7-P9EWsAArJmq.jpg
657241623965933568,2015-10-22 17:06:28,"According to the scoreboard, Jay plays for BC.. Gotta get that fixed asap #goBU #beatBC #beatHarvard https://t.co/jOljU80KdW",http://pbs.twimg.com/media/CR79xHCVEAADp_D.jpg
657240217733218304,2015-10-22 17:00:53,Jay is warming up for his final round of qualifying against Kelvin Lam of Harvard. Live stream Court 4! https://t.co/JubHjL9wSj,http://pbs.twimg.com/media/CR78fc_W0AAdZfM.jpg
657214517189943296,2015-10-22 15:18:46,That's a match! Jay defeats van Biezen of Quinnipiac 6-3 7-6(5) to advance at #ITAregionals #goBU! https://t.co/i2IIZqgUkQ,http://pbs.twimg.com/media/CR7lHZaUEAATbmJ.jpg
657208361767825408,2015-10-22 14:54:18,Stefan takes an early break to go up 1-0 in the second set https://t.co/U2vJGWVgAS,http://pbs.twimg.com/media/CR7fhONW0AA-zsX.jpg
657200714746306560,2015-10-22 14:23:55,Stefan Lemire serves to begin his first round match against Lakshmanan of Drexel. Live on Court E! https://t.co/JoqwttY6xn,http://pbs.twimg.com/media/CR7YkB4UEAAcYA2.jpg
657198210616840192,2015-10-22 14:13:58,Jay takes the first set 6-3! #goBU https://t.co/FXcWbdXZla,http://pbs.twimg.com/media/CR7WSTgW0AAUWcZ.jpg
655558683502518272,2015-10-18 01:39:04,RT @TerrierHockey: And it’s a 4-1 win over Wisconsin in the home opener! #ProudtoBU http://t.co/DmTjZqxq1L,http://pbs.twimg.com/media/CRkA9IWXAAE1SfI.jpg
650337982910701568,2015-10-03 15:53:52,Back at the MIT Bubble this morning taking on Amherst! 4 doubles matches followed by 4 singles matches #goBU http://t.co/Ec8vfZOOqU,http://pbs.twimg.com/media/CQZ27K7WgAAW2RU.jpg
650095784164257792,2015-10-02 23:51:27,Playing 4 singles and 4 doubles matches against MIT tonight at the MIT Bubble! Junior Miguel Cepeda in action here http://t.co/dqvFfl1puy,http://pbs.twimg.com/media/CQWaj4tUAAAkdt9.jpg
649696774517563392,2015-10-01 21:25:56,Tomorrow we begin our 2015-16 season down the road at MIT! Check in here for updates throughout the weekend. #goBU https://t.co/cVvYDxMXyg,http://pbs.twimg.com/media/CQQvxSuWIAA7-Cn.jpg
642718376767455232,2015-09-12 15:16:16,Picture day and first team meetings of the year. Meet your 2016 senior class and coaching staff! http://t.co/gTimhUGMwv,http://pbs.twimg.com/media/COtk83lVAAA2bsF.jpg
642347105881882624,2015-09-11 14:40:58,RT @usopen: We remember. #Honor911 http://t.co/JP6sVRW6gf,http://pbs.twimg.com/media/COn1VUKWoAAQVia.jpg
634829130782085120,2015-08-21 20:47:13,RT @BUwhockey: @BCHockeyNews @Buccigross that's debatable http://t.co/K3MfB8jGIa,http://pbs.twimg.com/media/CM9Iu3XWoAAJYDT.jpg
631854112687067138,2015-08-13 15:45:34,RT @NCAA: No-ad scoring coming to DI #tennis championships: http://t.co/yIetddfHAD #ncaaTennis http://t.co/YUnRdcp5Pe,http://pbs.twimg.com/media/CMTJFwiW8AAnfe5.jpg
629007911763746816,2015-08-05 19:15:47,"Meet Blake Toder! Our new Assistant Coach and Wash U St. Louis '12 graduate. Welcome to the team, Blake! #goBU! http://t.co/WhhbGBp4KM",http://pbs.twimg.com/media/CLqvXFwUcAAWUG7.jpg
624000660934127616,2015-07-22 23:38:45,"Jake De Vries &amp; Erin Neville of @BUWOSOC attended the NCAA's Career in Sports Forum #NCAACSF 
http://t.co/K3VCi5hzVn http://t.co/U7CMtYeEtw",http://pbs.twimg.com/media/CKjlSKjUsAATiB8.jpg
623906475828736000,2015-07-22 17:24:30,"Jake De Vries and Mario Sandoval have been named ITA Scholar Athletes for 2015! #GoBU 
http://t.co/JZvkt5Zwm9 http://t.co/PL8wcW5Ljt",http://pbs.twimg.com/media/CKiPocmWoAAr8JQ.jpg
598183088527577089,2015-05-12 17:48:56,RT @TerrierHockey: Eichel wins it in overtime!! @usahockey wins Group B! #ProudToBU http://t.co/oGftnA54Wj,http://pbs.twimg.com/ext_tw_video_thumb/598165801464639488/pu/img/dXhJcxcc0wtw3u8J.jpg
595743096794656769,2015-05-06 00:13:17,"Kwok, Leelavanich Earn All-Conference Honors
From BU Terriers Gameday LIVE
http://t.co/jxM3dbG9G3 http://t.co/Q1yg6aIZE8",http://pbs.twimg.com/media/CESBLq0W0AEWDdl.jpg
595653873064398849,2015-05-05 18:18:44,What else is new? The BU Women DOMINATED the All-PL awards. Big congrats to Johanna and Barbara for POY Honors! http://t.co/i35ybk3map,http://pbs.twimg.com/media/CEQwCE_WMAMsKC4.jpg
592432240459669504,2015-04-26 20:57:07,Congratulations BU WoTen! These girls dominated to repeat as PL Champs and they're going back to the NCAA Tournament! http://t.co/RJRAX0VMul,http://pbs.twimg.com/media/CDi9-lZXIAAuVhk.jpg
592348434193063936,2015-04-26 15:24:06,RT @BUGameDay: WTEN: The Terriers are warming up to battle Navy for this trophy! Doubles starts at 12 #goBU #SinkNavy http://t.co/Bwk9Si7nYX,http://pbs.twimg.com/media/CDhvTwhWoAAbvCO.jpg
